Occurrence_ID,Work_ID,Source_Commit,Source_Line,Source_Section,Source_Subsection,Title_As_Listed,Primary_URL_As_Listed,Strong_Identifier,Repository_Date,Venue_Label,Taxonomy_Branch,Feedback_Type,Feedback_Subtype,Feedback_Granularity,Feedback_Phase,Interaction_Types,Interaction_Variant,Orchestration_Strategy,Orchestration_Synchronization,Communication_Structure,Communication_Mode
ACL26-O-0478,ACL26-W-060DCE500842,7b3ba9deefe99172748582f6025d995ccc2a6f86,822,Taxonomy,Communication,τ2-Bench: Evaluating Conversational Agents in a Dual-Control Environment,https://arxiv.org/abs/2506.07982,arxiv:2506.07982,2025/06 [](https://github.com/sierra-research/tau2-bench),,Communication,,,,,,,,,Decentralized,"Conversation, Observation"
ACL26-O-0479,ACL26-W-298AE29DE73E,7b3ba9deefe99172748582f6025d995ccc2a6f86,823,Taxonomy,Communication,Learning to Clarify: Multi-turn Conversations with Action-Based Contrastive Self-Training,https://arxiv.org/abs/2406.00222,arxiv:2406.00222,2025/05,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0480,ACL26-W-9C1E5C5352DF,7b3ba9deefe99172748582f6025d995ccc2a6f86,824,Taxonomy,Communication,Prototypical Human-AI Collaboration Behaviors from LLM-Assisted Writing in the Wild,https://arxiv.org/abs/2505.16023,arxiv:2505.16023,2025/05 [](https://github.com/microsoft/prototypical-hai-collaborations),,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0481,ACL26-W-C970EBF2C407,7b3ba9deefe99172748582f6025d995ccc2a6f86,825,Taxonomy,Communication,XtraGPT: LLMs for Human-AI Collaboration on Controllable Academic Paper Revision,https://arxiv.org/abs/2505.11336,arxiv:2505.11336,2025/05 [](https://github.com/NuoJohnChen/XtraGPT),,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0482,ACL26-W-DB6A36EBE966,7b3ba9deefe99172748582f6025d995ccc2a6f86,826,Taxonomy,Communication,MineWorld: A Real-Time and Open-Source Interactive World Model on Minecraft,https://arxiv.org/abs/2504.08388,arxiv:2504.08388,2025/04 [](https://github.com/microsoft/MineWorld),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0483,ACL26-W-D41B8F50CF09,7b3ba9deefe99172748582f6025d995ccc2a6f86,827,Taxonomy,Communication,Experimental Exploration: Investigating Cooperative Interaction Behavior Between Humans and Large Language Model Agents,https://arxiv.org/abs/2503.07320,arxiv:2503.07320,2025/03,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0484,ACL26-W-8EDE1E377D5D,7b3ba9deefe99172748582f6025d995ccc2a6f86,828,Taxonomy,Communication,FinArena: A Human-Agent Collaboration Framework for Financial Market Analysis and Forecasting,https://arxiv.org/abs/2503.02692,arxiv:2503.02692,2025/03,,Communication,,,,,,,,,Hierarchical,Conversation
ACL26-O-0485,ACL26-W-EC4A2ED9764C,7b3ba9deefe99172748582f6025d995ccc2a6f86,829,Taxonomy,Communication,SWEET-RL: Training Multi-Turn LLM Agents on Collaborative Reasoning Tasks,https://arxiv.org/abs/2503.15478,arxiv:2503.15478,2025/03 [](https://github.com/facebookresearch/sweet_rl),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0486,ACL26-W-3BFB45451A36,7b3ba9deefe99172748582f6025d995ccc2a6f86,830,Taxonomy,Communication,ConvCodeWorld: Benchmarking Conversational Code Generation in Reproducible Feedback Environments,https://arxiv.org/abs/2502.19852,arxiv:2502.19852,2025/02 [](https://github.com/stovecat/convcodeworld),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0487,ACL26-W-5EC9FA89DEB5,7b3ba9deefe99172748582f6025d995ccc2a6f86,831,Taxonomy,Communication,Leveraging Dual Process Theory in Language Agent Framework for Real-time Simultaneous Human-AI Collaboration,https://arxiv.org/abs/2502.11882,arxiv:2502.11882,2025/02 [](https://github.com/sjtu-marl/DPT-Agent),,Communication,,,,,,,,,Decentralized,Observation
ACL26-O-0488,ACL26-W-423C8B00B679,7b3ba9deefe99172748582f6025d995ccc2a6f86,832,Taxonomy,Communication,CowPilot: A Framework for Autonomous and Human-Agent Collaborative Web Navigation,https://arxiv.org/abs/2501.16609,arxiv:2501.16609,2025/01,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0489,ACL26-W-DAE52C72AF2E,7b3ba9deefe99172748582f6025d995ccc2a6f86,833,Taxonomy,Communication,Towards Modeling Human-Agentic Collaborative Workflows: A BPMN Extension,https://arxiv.org/abs/2412.05958,arxiv:2412.05958,2024/12 [](https://github.com/BESSER-PEARL/agentic-bpmn),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0490,ACL26-W-9467D8B4B48F,7b3ba9deefe99172748582f6025d995ccc2a6f86,834,Taxonomy,Communication,Collaborative Gym: A Framework for Enabling and Evaluating Human-Agent Collaboration (Co-Gym),https://arxiv.org/abs/2412.15701,arxiv:2412.15701,2024/12 [](https://github.com/SALT-NLP/collaborative-gym),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0491,ACL26-W-D19212BC55B0,7b3ba9deefe99172748582f6025d995ccc2a6f86,835,Taxonomy,Communication,To Help or Not to Help: LLM-based Attentive Support for Human-Robot Group Interactions,https://ieeexplore.ieee.org/abstract/document/10801517,title:to help or not to help llm based attentive support for human robot group interactions,2024/10 [](https://github.com/HRI-EU/AttentiveSupport),,Communication,,,,,,,,,Decentralized,Observation
ACL26-O-0492,ACL26-W-7B261B704808,7b3ba9deefe99172748582f6025d995ccc2a6f86,836,Taxonomy,Communication,PARTNR: A Benchmark for Planning and Reasoning in Embodied Multi-Agent Tasks,https://openreview.net/forum?id=T5QLRRHyL1,openreview:t5qlrrhyl1,2024/10 [](https://github.com/facebookresearch/partnr-planner/tree/main/),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0493,ACL26-W-3CA54311D04A,7b3ba9deefe99172748582f6025d995ccc2a6f86,837,Taxonomy,Communication,AssistantX: An LLM-Powered Proactive Assistant in Collaborative Human-Populated Environment,https://arxiv.org/abs/2409.17655,arxiv:2409.17655,2024/09 [](https://github.com/AssistantX-Agent/AssistantX),,Communication,,,,,,,,,Decentralized,Message Pool
ACL26-O-0494,ACL26-W-D871D8C34730,7b3ba9deefe99172748582f6025d995ccc2a6f86,838,Taxonomy,Communication,Mutual Theory of Mind in Human-AI Collaboration: An Empirical Study with LLM-driven AI Agents in a Real-time Shared Workspace Task,https://arxiv.org/abs/2409.08811,arxiv:2409.08811,2024/09,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0495,ACL26-W-AA6CB8E44012,7b3ba9deefe99172748582f6025d995ccc2a6f86,839,Taxonomy,Communication,Into the Unknown Unknowns: Engaged Human Learning through Participation in Language Model Agent Conversations,https://arxiv.org/abs/2408.15232,arxiv:2408.15232,2024/08 [](https://github.com/stanford-oval/storm),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0496,ACL26-W-363C9C5D6B87,7b3ba9deefe99172748582f6025d995ccc2a6f86,840,Taxonomy,Communication,Human-LLM Collaboration in Generative Design for Customization,https://www.sciencedirect.com/science/article/abs/pii/S0278612525000731,title:human llm collaboration in generative design for customization,2024/07,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0497,ACL26-W-35C5DACF7EE6,7b3ba9deefe99172748582f6025d995ccc2a6f86,841,Taxonomy,Communication,DigiRL: Training In-The-Wild Device-Control Agents with Autonomous Reinforcement Learning,https://arxiv.org/abs/2406.11896,arxiv:2406.11896,2024/06 [](https://github.com/DigiRL-agent/digirl),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0498,ACL26-W-AA99FEC3C3CF,7b3ba9deefe99172748582f6025d995ccc2a6f86,842,Taxonomy,Communication,Enhancing Human-Robot Collaborative Assembly in Manufacturing Systems Using Large Language Models,https://arxiv.org/abs/2406.01915,arxiv:2406.01915,2024/06,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0499,ACL26-W-91837228F5C3,7b3ba9deefe99172748582f6025d995ccc2a6f86,843,Taxonomy,Communication,Enhancing the LLM-Based Robot Manipulation Through Human-Robot Collaboration,https://ieeexplore.ieee.org/abstract/document/10561501,title:enhancing the llm based robot manipulation through human robot collaboration,2024/06,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0500,ACL26-W-B0D03D3BB94B,7b3ba9deefe99172748582f6025d995ccc2a6f86,844,Taxonomy,Communication,WebCanvas: Benchmarking Web Agents in Online Environments,https://arxiv.org/pdf/2406.12373,arxiv:2406.12373,2024/06,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0501,ACL26-W-31F7D0F06F27,7b3ba9deefe99172748582f6025d995ccc2a6f86,845,Taxonomy,Communication,REVECA: Adaptive Planning and Trajectory-based Validation in Cooperative Language Agents Using Information Relevance and Relative Proximity,https://arxiv.org/abs/2405.16751,arxiv:2405.16751,2024/05,,Communication,,,,,,,,,Hierarchical,Observation
ACL26-O-0502,ACL26-W-56ECB566AD26,7b3ba9deefe99172748582f6025d995ccc2a6f86,846,Taxonomy,Communication,A Human-Computer Collaborative Tool for Training a Single Large Language Model Agent into a Network through Few Examples,https://arxiv.org/abs/2404.15974,arxiv:2404.15974,2024/04,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0503,ACL26-W-0F3A21B93B8C,7b3ba9deefe99172748582f6025d995ccc2a6f86,847,Taxonomy,Communication,AgentCoord: Visually Exploring Coordination Strategy for LLM-based Multi-Agent Collaboration,https://arxiv.org/abs/2404.11943,arxiv:2404.11943,2024/04 [](https://github.com/AgentCoord/AgentCoord),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0504,ACL26-W-63CEFF1304B3,7b3ba9deefe99172748582f6025d995ccc2a6f86,848,Taxonomy,Communication,An LLM-based approach for Enabling Seamless Human-Robot Collaboration in Assembly,https://www.sciencedirect.com/science/article/pii/S000785062400012X,title:an llm based approach for enabling seamless human robot collaboration in assembly,2024/04,,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0505,ACL26-W-C0F40871570A,7b3ba9deefe99172748582f6025d995ccc2a6f86,849,Taxonomy,Communication,Autonomous Evaluation and Refinement of Digital Agents,https://arxiv.org/abs/2404.06474,arxiv:2404.06474,2024/04 [](https://github.com/Berkeley-NLP/Agent-Eval-Refine),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0506,ACL26-W-9679DA507624,7b3ba9deefe99172748582f6025d995ccc2a6f86,850,Taxonomy,Communication,PDFChatAnnotator: A Human-LLM Collaborative Multi-Modal Data Annotation Tool for PDF-Format Catalogs,https://dl.acm.org/doi/abs/10.1145/3640543.3645174,title:pdfchatannotator a human llm collaborative multi modal data annotation tool for pdf format catalogs,2024/04,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0507,ACL26-W-724F6C683E77,7b3ba9deefe99172748582f6025d995ccc2a6f86,851,Taxonomy,Communication,Embodied LLM Agents Learn to Cooperate in Organized Teams,https://arxiv.org/abs/2403.12482,arxiv:2403.12482,2024/03 [](https://github.com/tobeatraceur/Organized-LLM-Agents),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0508,ACL26-W-5D54A174DFF3,7b3ba9deefe99172748582f6025d995ccc2a6f86,852,Taxonomy,Communication,Large Language Model-based Human-Agent Collaboration for Complex Task Solving,https://arxiv.org/abs/2402.12914,arxiv:2402.12914,2024/02 [](https://github.com/XueyangFeng/ReHAC),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0509,ACL26-W-66BB71E5DDBE,7b3ba9deefe99172748582f6025d995ccc2a6f86,853,Taxonomy,Communication,WebLINX: Real-World Website Navigation with Multi-Turn Dialogue,https://arxiv.org/abs/2402.05930,arxiv:2402.05930,2024/02 [](https://github.com/McGill-NLP/WebLINX),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0510,ACL26-W-0607C3ECC9D0,7b3ba9deefe99172748582f6025d995ccc2a6f86,854,Taxonomy,Communication,A2C: A Modular Multi-stage Collaborative Decision Framework for Human-AI Teams,https://arxiv.org/abs/2401.14432,arxiv:2401.14432,2024/01,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0511,ACL26-W-59A397CFEBE2,7b3ba9deefe99172748582f6025d995ccc2a6f86,855,Taxonomy,Communication,Ask-before-Plan: Proactive Language Agents for Real-World Planning,https://arxiv.org/abs/2406.12639,arxiv:2406.12639,2024/01 [](https://github.com/magicgh/Ask-before-Plan),,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0512,ACL26-W-B2267778FEC6,7b3ba9deefe99172748582f6025d995ccc2a6f86,856,Taxonomy,Communication,LLM-Powered Hierarchical Language Agent for Real-time Human-AI Coordination,https://arxiv.org/abs/2312.15224,arxiv:2312.15224,2023/12 [](https://github.com/HosnLS/Hierarchical-Language-Agent),,Communication,,,,,,,,,Hierarchical,Conversation
ACL26-O-0513,ACL26-W-9373B7410120,7b3ba9deefe99172748582f6025d995ccc2a6f86,857,Taxonomy,Communication,SOTOPIA: Interactive Evaluation for Social Intelligence in Language Agents,https://arxiv.org/abs/2310.11667,arxiv:2310.11667,2023/10,,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0514,ACL26-W-70C548CF025A,7b3ba9deefe99172748582f6025d995ccc2a6f86,858,Taxonomy,Communication,Drive As You Speak: Enabling Human-Like Interaction With Large Language Models in Autonomous Vehicles,https://arxiv.org/abs/2309.10228,arxiv:2309.10228,2023/09,,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0515,ACL26-W-BE797B75B0BD,7b3ba9deefe99172748582f6025d995ccc2a6f86,859,Taxonomy,Communication,MINT: Evaluating LLMs in Multi-turn Interaction with Tools and Language Feedback,https://arxiv.org/pdf/2309.10691,arxiv:2309.10691,2023/09,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0516,ACL26-W-8B4D5F621271,7b3ba9deefe99172748582f6025d995ccc2a6f86,860,Taxonomy,Communication,MindAgent: Emergent Gaming Interaction,https://arxiv.org/abs/2309.09971,arxiv:2309.09971,2023/09 [](https://github.com/mindagent/mindagent),,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0517,ACL26-W-408C0D3B0684,7b3ba9deefe99172748582f6025d995ccc2a6f86,861,Taxonomy,Communication,LLM-Based Human-Robot Collaboration Framework for Manipulation Tasks,https://arxiv.org/abs/2308.14972,arxiv:2308.14972,2023/08,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0518,ACL26-W-411FA4F27687,7b3ba9deefe99172748582f6025d995ccc2a6f86,862,Taxonomy,Communication,MetaGPT: Meta Programming for a Multi-Agent Collaborative Framework,https://arxiv.org/abs/2308.00352,arxiv:2308.00352,2023/08 [](https://github.com/geekan/MetaGPT),,Communication,,,,,,,,,Decentralized,Message Pool
ACL26-O-0519,ACL26-W-906C5B07BE8D,7b3ba9deefe99172748582f6025d995ccc2a6f86,863,Taxonomy,Communication,Building Cooperative Embodied Agents Modularly with Large Language Models,https://arxiv.org/abs/2307.02485,arxiv:2307.02485,2023/07,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0520,ACL26-W-0437B1C929E7,7b3ba9deefe99172748582f6025d995ccc2a6f86,864,Taxonomy,Communication,Embodied Task Planning with Large Language Models,https://arxiv.org/abs/2307.01848,arxiv:2307.01848,2023/07 [](https://github.com/Gary3410/TaPA),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0521,ACL26-W-BF65B171074F,7b3ba9deefe99172748582f6025d995ccc2a6f86,865,Taxonomy,Communication,Improved Trust in Human-Robot Collaboration With ChatGPT,https://ieeexplore.ieee.org/abstract/document/10141597,title:improved trust in human robot collaboration with chatgpt,2023/06,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0522,ACL26-W-2303C771A632,7b3ba9deefe99172748582f6025d995ccc2a6f86,866,Taxonomy,Communication,Investigating Agency of LLMs in Human-AI Collaboration Tasks,https://arxiv.org/abs/2305.12815,arxiv:2305.12815,2023/05,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0523,ACL26-W-F792DD4BA5E2,7b3ba9deefe99172748582f6025d995ccc2a6f86,867,Taxonomy,Communication,Improving Grounded Language Understanding in a Collaborative Environment by Interacting with Agents through Help Feedback,https://arxiv.org/abs/2304.10750,arxiv:2304.10750,2023/04,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0524,ACL26-W-142E22860F9B,7b3ba9deefe99172748582f6025d995ccc2a6f86,868,Taxonomy,Communication,PaLM-E: An Embodied Multimodal Language Model,https://openreview.net/forum?id=VTpHpqM3Cf&utm_campaign=The%20Batch&utm_source=hs_email&utm_medium=email&utm_content=284568789&_hsenc=p2ANqtz-9lsSL4nXMrOGBQqGoqktY5Yno_r9-nTOARZinDcgihFNqcOFEQb_MVtHKdpgI2AC3N8SrNW5PxcD0uxl4WeKcPJgUOgw,openreview:vtphpqm3cf,2023/03,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0525,ACL26-W-E55532615993,7b3ba9deefe99172748582f6025d995ccc2a6f86,869,Taxonomy,Communication,AI Chains: Transparent and Controllable Human-AI Interaction by Chaining Large Language Model Prompts,https://dl.acm.org/doi/abs/10.1145/3491102.3517582,title:ai chains transparent and controllable human ai interaction by chaining large language model prompts,2021/10,,Communication,,,,,,,,,Hierarchical,Conversation
